,ID,,,,STUDY TITLE,,,,COMPKEY,,"UNITID/
UNITID2",,,"DIR
FLOW",LANE,START DATE,AMPK,,PMPK,AWDT,,ADT,,,"WEEK
DAYS",DAYS
,216849,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,11-Jun-2009,246,,354,"4,546",,"4,801",,,5,7
,216850,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,11-Jun-2009,241,,438,"4,545",,"4,895",,,5,7
,217205,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,28-Jul-2009,390,,661,"7,608",,"7,764",,,5,7
,217206,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,28-Jul-2009,435,,685,"7,693",,"7,952",,,5,7
,217328,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,13-Aug-2009,363,,558,"6,741",,"7,060",,,5,7
,217329,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,13-Aug-2009,439,,610,"6,814",,"7,194",,,5,7
,217448,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,10-Sep-2009,369,,405,"5,618",,"6,131",,,5,7
,217449,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,10-Sep-2009,379,,562,"5,820",,"6,351",,,5,7
,217722,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,15-Oct-2009,368,,336,"4,534",,"4,525",,,5,7
,217723,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,15-Oct-2009,272,,442,"4,353",,"4,428",,,5,7
,217890,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,12-Nov-2009,370,,347,"4,311",,"4,249",,,5,7
,218000,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,23-Nov-2009,279,,379,"4,133",,"4,106",,,3,5
,218021,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,10-Dec-2009,370,,343,"4,372",,"4,355",,,5,7
,218144,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,14-Jan-2010,301,,412,"4,406",,"4,422",,,4,6
,218169,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,25-Jan-2010,368,,370,"4,762",,"4,716",,,5,7
,218255,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,11-Feb-2010,351,,382,"4,710",,"4,830",,,4,6
,218256,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,11-Feb-2010,321,,481,"4,681",,"4,881",,,4,6
,218472,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,11-Mar-2010,360,,355,"4,789",,"4,954",,,5,7
,218473,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,11-Mar-2010,296,,492,"4,733",,"4,998",,,5,7
,218655,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,15-Apr-2010,368,,415,"5,401",,"5,781",,,5,7
,218656,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,15-Apr-2010,356,,561,"5,410",,"5,993",,,5,7
,218817,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,13-May-2010,407,,506,"6,303",,"6,683",,,5,7
,218818,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,13-May-2010,410,,622,"6,368",,"6,853",,,5,7
,300586,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,22-Jul-2010,455,,667,"7,524",,"8,266",,,5,7
,300587,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,22-Jul-2010,393,,606,"7,480",,"8,019",,,5,7
,300465,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,19-Aug-2010,379,,555,"6,924",,"6,833",,,5,7
,300466,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,19-Aug-2010,432,,682,"6,998",,"6,934",,,5,7
,300653,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-Sep-2010,298,,416,"4,472",,"4,801",,,5,7
,300800,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,16-Sep-2010,374,,373,"5,122",,"5,199",,,5,7
,300837,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,18-Oct-2010,390,,383,"5,075",,"4,868",,,5,7
,300838,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,18-Oct-2010,331,,512,"4,951",,"4,790",,,5,7
,301070,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,10-Nov-2010,277,,435,"4,505",,"4,471",,,4,6
,302983,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,TOTAL,STANDARD,10-Nov-2010,565,,755,"9,167",,"9,017",,,4,6
,301069,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,10-Nov-2010,393,,371,"4,662",,"4,547",,,4,6
,301234,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,15-Dec-2010,357,,399,"4,881",,"4,859",,,5,7
,302985,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,TOTAL,STANDARD,15-Dec-2010,632,,777,"9,762",,"9,814",,,5,7
,301233,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,15-Dec-2010,350,,473,"4,882",,"4,955",,,5,7
,301493,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,20-Jan-2011,263,,439,"4,326",,"4,551",,,5,7
,301492,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,20-Jan-2011,435,,366,"4,862",,"4,996",,,5,7
,301624,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,10-Feb-2011,308,,492,"4,840",,"5,083",,,5,7
,301623,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,10-Feb-2011,409,,383,"4,829",,"4,949",,,5,7
,302324,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,17-Mar-2011,330,,542,"5,299",,"5,735",,,5,7
,302323,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,17-Mar-2011,407,,400,"5,432",,"5,795",,,5,7
,302677,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,27-Apr-2011,306,,485,"4,828",,"5,913",,,5,7
,302676,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,27-Apr-2011,398,,358,"5,001",,"5,661",,,5,7
,303604,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,12-May-2011,399,,472,"6,282",,"6,087",,,5,7
,303407,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,16-Jun-2011,401,,696,"7,072",,"6,611",,,5,7
,303406,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-Jun-2011,385,,515,"6,855",,"6,393",,,5,7
,303641,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,18-Jul-2011,368,,637,"6,666",,"7,695",,,5,7
,303639,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,18-Jul-2011,431,,483,"6,699",,"7,519",,,5,7
,303805,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,11-Aug-2011,432,,691,"6,977",,"7,093",,,5,7
,303804,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,11-Aug-2011,373,,540,"6,906",,"6,960",,,5,7
,303981,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,22-Sep-2011,291,,481,"4,536",,"4,849",,,5,7
,303980,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,22-Sep-2011,388,,395,"5,324",,"5,523",,,5,7
,304143,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,20-Oct-2011,269,,416,"4,428",,"4,461",,,5,7
,304142,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,20-Oct-2011,307,,328,"4,445",,"4,429",,,5,7
,304815,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,14-Dec-2011,305,,418,"4,414",,"4,483",,,5,7
,304814,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,14-Dec-2011,360,,350,"4,740",,"4,743",,,5,7
,304940,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,25-Jan-2012,381,,346,"4,512",,"4,397",,,5,7
,304939,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,25-Jan-2012,285,,427,"4,479",,"4,384",,,5,7
,305972,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,16-Feb-2012,299,,427,"4,397",,"4,488",,,4,6
,305971,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-Feb-2012,355,,335,"4,452",,"4,439",,,4,6
,307056,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,15-Mar-2012,296,,458,"4,604",,"4,664",,,5,7
,307055,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,15-Mar-2012,376,,357,"4,689",,"4,684",,,5,7
,307815,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,12-Apr-2012,343,,508,"5,283",,"6,043",,,5,7
,307814,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,12-Apr-2012,411,,402,"5,475",,"6,060",,,5,7
,308182,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,18-Jun-2012,393,,587,"6,168",,"6,254",,,5,7
,308181,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,18-Jun-2012,381,,486,"6,325",,"6,233",,,5,7
,308671,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,25-Jul-2012,389,,613,"6,444",,"6,933",,,5,7
,308670,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,25-Jul-2012,361,,521,"6,388",,"6,678",,,5,7
,308877,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,SW,STANDARD,16-Aug-2012,392,,629,"6,539",,"6,743",,,5,7
,308875,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-Aug-2012,360,,522,"6,576",,"6,709",,,5,7
,309138,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,13-Sep-2012,360,,557,"5,482",,"5,729",,,5,7
,309137,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,13-Sep-2012,128,,167,"1,984",,"2,129",,,5,7
,309410,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,11-Oct-2012,311,,481,"4,575",,"4,472",,,5,7
,309409,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,11-Oct-2012,373,,342,"4,718",,"4,558",,,5,7
,309537,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,15-Nov-2012,260,,378,"4,056",,"3,995",,,5,7
,309536,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,15-Nov-2012,324,,328,"4,071",,"4,006",,,5,7
,309641,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,12-Dec-2012,304,,431,"4,475",,"4,304",,,5,7
,309640,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,12-Dec-2012,377,,390,"4,921",,"4,707",,,5,7
,309710,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,10-Jan-2013,285,,433,"4,325",,"4,352",,,5,7
,309709,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,10-Jan-2013,335,,346,"4,370",,"4,319",,,5,7
,310219,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,14-Feb-2013,342,,542,"5,338",,"5,421",,,4,6
,310218,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,14-Feb-2013,374,,400,"5,123",,"5,129",,,4,6
,310903,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,21-Mar-2013,322,,559,"5,176",,"5,550",,,5,7
,310902,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,21-Mar-2013,375,,392,"5,194",,"5,484",,,5,7
,310930,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,11-Apr-2013,326,,520,"5,075",,"5,251",,,5,7
,310929,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,11-Apr-2013,389,,375,"5,300",,"5,395",,,5,7
,311312,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,16-May-2013,389,,391,"5,403",,"5,430",,,5,7
,311311,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-May-2013,312,,543,"5,369",,"5,564",,,5,7
,311530,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,19-Jun-2013,338,,512,"5,420",,"6,011",,,5,7
,311529,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,19-Jun-2013,365,,443,"5,553",,"6,014",,,5,7
,311677,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,16-Jul-2013,408,,606,"6,660",,"7,132",,,5,7
,311676,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-Jul-2013,370,,525,"6,663",,"7,030",,,5,7
,311831,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,16-Aug-2013,428,,641,"6,688",,"7,020",,,5,7
,311830,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,16-Aug-2013,364,,533,"6,763",,"7,005",,,5,7
,311963,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,W,STANDARD,17-Sep-2013,371,,514,"5,291",,"5,270",,,5,7
,311962,,,,"ALKI AVE SW, W/O HARBOR AVE SW",,,,8782,,05095/0110,,,E,STANDARD,17-Sep-2013,394,,419,"5,655",,0,,,5,5
,300062,,,,"ALKI AVE SW, W/O HARBOR AVE SW, E FLOW",,,,8782,,05095/0110,,,E,STANDARD,03-Jun-2010,380,,381,"5,423",,"5,891",,,5,7
,300063,,,,"ALKI AVE SW, W/O HARBOR AVE SW, W FLOW",,,,8782,,05095/0110,,,W,STANDARD,03-Jun-2010,338,,531,"5,416",,"6,045",,,5,7
,207528,,,,"ALOHA ST, E/O TAYLOR AVE N",,,,8812,,05115/0055,,,W,STANDARD,08-Aug-2005,34,,51,455,,442,,,5,7
,212460,,,,"ALOHA ST, SE/O FAIRVIEW AVE N",,,,8817,,05115/0110,,,NW,STANDARD,31-Jul-2007,146,,325,"2,302",,"1,861",,,5,7
,212459,,,,"ALOHA ST, W/O FAIRVIEW AVE N",,,,274354,,05115/0100,,,E,STANDARD,31-Jul-2007,55,,127,"1,148",,"1,097",,,5,7
,207527,,,,"ALOHA ST, W/O TAYLOR AVE N",,,,8811,,05115/0050,,,E,STANDARD,08-Aug-2005,87,,106,"1,160",,0,,,5,6
,212267,,,,"ASHWORTH AVE N, N/O N 130TH ST",,,,8887,,05215/1300,,,S,STANDARD,26-Jun-2007,47,,88,832,,777,,,5,7
,300767,,,,"ASHWORTH AVE N, N/O N 88TH ST",,,,8872,,05215/0880,,,TOTAL,STANDARD,27-Sep-2010,33,,43,323,,304,,,5,7
,212597,,,,"AURORA AVE N, N/O GREEN LAKE DR N",,,,8961,,05250/0830,,,S,STANDARD,20-Aug-2007,"1,815",,"1,450","21,005",,"19,852",,,5,7
,207063,,,,"AURORA AVE N, N/O N 100TH ST",,,,8979,,05250/1000,,,S,STANDARD,02-Jun-2005,"1,678",,"1,429","20,481",,"19,620",,,5,7
,212547,,,,"AURORA AVE N, N/O N 112TH ST",,,,8989,,05250/1120,,,S,STANDARD,13-Aug-2007,"1,391",,"1,346","18,809",,"17,687",,,5,7
,207069,,,,"AURORA AVE N, N/O N 115TH ST",,,,8990,,05250/1150,,,S,STANDARD,02-Jun-2005,"1,655",,"1,366","20,441",,"19,490",,,5,7
,207074,,,,"AURORA AVE N, N/O N 118TH ST",,,,,,,,,S,STANDARD,02-Jun-2005,"1,659",,"1,344","20,099",,"19,104",,,5,7
,212551,,,,"AURORA AVE N, N/O N 125TH ST",,,,8992,,05250/1250,,,S,STANDARD,13-Aug-2007,"1,381",,"1,300","18,926",,"17,830",,,5,7
,302864,,,,"AURORA AVE N, N/O N 130TH ST",,,,8995,,05250/1300,,,S,STANDARD,17-May-2011,"1,430",,"1,223","17,402",,"16,514",,,5,7
,309221,,,,"AURORA AVE N, N/O N 143RD ST",,,,9000,,05250/1430,,,S,STANDARD,05-Oct-2012,"1,453",,"1,285","17,678",,"16,680",,,5,7
,302868,,,,"AURORA AVE N, N/O N 145TH ST",,,,9001,,05250/1440,,,S,STANDARD,17-May-2011,"1,367",,"1,186","16,703",,"15,851",,,5,7
,307816,,,,"AURORA AVE N, N/O N 44TH ST",,,,8929,,05250/0440,,,S,STANDARD,16-Apr-2012,"2,025",,"1,788","22,124",,"21,681",,,5,7
,206636,,,,"AURORA AVE N, N/O N 68TH ST",,,,8944,,05250/0680,,,N,STANDARD,11-Apr-2005,"1,205",,"2,502","21,705",,"19,767",,,5,7
,206637,,,,"AURORA AVE N, N/O N 68TH ST",,,,8944,,05250/0680,,,S,STANDARD,11-Apr-2005,"2,214",,"1,713","22,059",,"20,250",,,5,7
,212418,,,,"AURORA AVE N, N/O N 77TH ST",,,,8955,,05250/0770,,,S,STANDARD,23-Jul-2007,"1,886",,"1,710","22,628",,"20,661",,,5,7
,212421,,,,"AURORA AVE N, N/O N 80TH ST",,,,8958,,05250/0800,,,S,STANDARD,23-Jul-2007,"1,832",,"1,654","22,175",,"20,323",,,5,7
,212605,,,,"AURORA AVE N, N/O N 85TH ST",,,,8963,,05250/0850,,,S,STANDARD,20-Aug-2007,"1,676",,"1,408","20,449",,0,,,5,5
,302832,,,,"AURORA AVE N, N/O N 85TH ST",,,,8963,,05250/0850,,,S,STANDARD,16-May-2011,"1,947",,"1,533","21,003",,"19,912",,,5,7
,212608,,,,"AURORA AVE N, N/O N 90TH ST",,,,8969,,05250/0900,,,S,STANDARD,20-Aug-2007,"1,640",,"1,329","19,595",,"18,583",,,5,7
,207785,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,N,STANDARD,12-Sep-2005,"1,159",,"1,957","20,543",,"19,527",,,5,7
,207786,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,S,STANDARD,12-Sep-2005,"1,774",,"1,400","20,384",,"19,292",,,5,7
,212722,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,N,STANDARD,10-Sep-2007,"1,088",,"1,792","19,480",,"18,444",,,5,7
,212723,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,S,STANDARD,10-Sep-2007,"1,672",,"1,498","19,922",,"18,689",,,5,7
,217525,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,S,STANDARD,17-Sep-2009,"1,620",,"1,467","19,335",,"18,083",,,5,7
,217530,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,N,STANDARD,17-Sep-2009,"1,048",,"1,847","19,159",,"17,933",,,5,7
,304831,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,S,STANDARD,19-Dec-2011,"1,207",,"1,399","17,162",,"14,657",,,5,7
,304830,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,N,STANDARD,19-Dec-2011,"1,016",,"1,601","16,281",,"14,121",,,5,7
,311985,,,,"AURORA AVE N, N/O N 92ND ST",,,,8971,,05250/0920,,,N,STANDARD,18-Sep-2013,"1,097",,"1,530","17,558",,"16,687",,,5,7
,302836,,,,"AURORA AVE N, N/O N NORTHGATE WAY",,,,8985,,05250/1050,,,S,STANDARD,16-May-2011,"1,503",,"1,261","17,623",,"16,737",,,5,7
,205916,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,07-Jan-2005,"2,400",,"4,668","38,396",,"33,530",,,5,7
,205917,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,07-Jan-2005,"4,558",,"3,204","40,069",,"35,194",,,5,7
,205943,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,14-Jan-2005,"2,482",,"4,643","40,212",,"35,229",,,4,6
,205944,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,14-Jan-2005,"4,653",,"3,583","43,594",,"38,599",,,4,6
,206008,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,28-Jan-2005,"2,421",,"4,824","39,598",,"35,448",,,5,7
,206009,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,28-Jan-2005,"4,628",,"3,472","41,907",,"37,996",,,5,7
,206082,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,04-Feb-2005,"2,495",,"4,836","39,800",,"35,398",,,5,7
,206083,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,04-Feb-2005,"4,711",,"3,447","42,596",,"38,792",,,5,7
,206138,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,11-Feb-2005,"2,591",,"4,928","40,331",,"36,260",,,5,7
,206139,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,11-Feb-2005,"4,740",,"3,622","43,748",,"40,309",,,5,7
,206183,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,18-Feb-2005,"2,376",,"4,717","39,058",,"35,115",,,4,6
,206184,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,18-Feb-2005,"4,421",,"3,626","42,695",,"39,214",,,4,6
,206259,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,25-Feb-2005,"2,534",,"4,839","39,806",,"35,890",,,5,7
,206260,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,25-Feb-2005,"4,748",,"3,462","42,399",,"38,970",,,5,7
,206355,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,04-Mar-2005,"2,535",,"4,837","40,184",,"36,503",,,5,7
,206356,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,04-Mar-2005,"4,872",,"3,465","42,756",,"39,448",,,5,7
,206353,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,11-Mar-2005,"2,559",,"4,820","40,458",,"36,602",,,5,7
,206354,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,11-Mar-2005,"4,870",,"3,605","43,695",,"40,269",,,5,7
,206406,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,18-Mar-2005,"2,423",,"4,790","40,571",,"36,259",,,5,7
,206407,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,18-Mar-2005,"4,776",,"3,773","44,312",,"40,356",,,5,7
,206453,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,25-Mar-2005,"2,373",,"4,777","39,342",,"33,338",,,5,7
,206454,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,25-Mar-2005,"4,776",,"3,440","42,655",,"37,434",,,5,7
,206554,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,01-Apr-2005,"2,487",,"4,901","40,688",,"36,489",,,5,7
,206555,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,01-Apr-2005,"4,638",,"3,488","43,658",,"39,558",,,5,7
,206745,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,15-Apr-2005,"2,506",,"4,955","40,601",,"36,224",,,5,7
,206746,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,15-Apr-2005,"4,727",,"3,808","44,251",,"39,720",,,5,7
,206747,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,N,STANDARD,22-Apr-2005,"2,588",,"4,971","42,151",,"38,820",,,5,7
,206748,,,,"AURORA AVE N, N/O RAYE ST",,,,8919,,05254/0258,,,S,STANDARD,22-Apr-2005,"4,707",,"3,904","45,234",,"41,787",,,5,7
